stage,model_type,method,seed,target_epsilon,actual_epsilon,run_id,attribute,n_tokens,n_tokens_group0,n_tokens_group1,test_auc,test_brier,group0_auc,group1_auc,auc_gap,signed_disparity,group1_minus_group0_auc,group0_brier,group1_brier,brier_gap
D13_D14_RANKING_CLIP,dkt,GPR-DP_lam0p01,42,10.0,9.998421981693081,dkt_bs1024_len100_d64_ep8_lr0p001_C1p0_split2026__D13_D14_RANKING_CLIP__GPR-DP_lam0p01__eps10p0__seed42,imd_low30_vs_rest,21330,15049,6281,0.7181736340177454,0.07129772369426254,0.7226487761477824,0.7144128073379877,0.008235968809794714,-0.008235968809794714,-0.008235968809794714,0.06585199758486696,0.0843454441560193,0.018493446571152344
D13_D14_RANKING_CLIP,dkt,GPR-DP_lam0p01,42,10.0,9.998421981693081,dkt_bs1024_len100_d64_ep8_lr0p001_C1p0_split2026__D13_D14_RANKING_CLIP__GPR-DP_lam0p01__eps10p0__seed42,imd_low30_vs_high70,12258,5977,6281,0.7179255552961319,0.07596599195981514,0.7305435373667163,0.7144128073379877,0.016130730028728557,-0.016130730028728557,-0.016130730028728557,0.0671603471138459,0.0843454441560193,0.0171850970421734
D13_D14_RANKING_CLIP,dkt,GPR-DP_lam0p01,43,10.0,9.998421981693081,dkt_bs1024_len100_d64_ep8_lr0p001_C1p0_split2026__D13_D14_RANKING_CLIP__GPR-DP_lam0p01__eps10p0__seed43,imd_low30_vs_rest,21330,15049,6281,0.715035846377819,0.07239431884200728,0.7197544865373507,0.7075919097773453,0.012162576760005428,-0.012162576760005428,-0.012162576760005428,0.06727432948896127,0.08466158834909046,0.017387258860129193
D13_D14_RANKING_CLIP,dkt,GPR-DP_lam0p01,43,10.0,9.998421981693081,dkt_bs1024_len100_d64_ep8_lr0p001_C1p0_split2026__D13_D14_RANKING_CLIP__GPR-DP_lam0p01__eps10p0__seed43,imd_low30_vs_high70,12258,5977,6281,0.7128733869945856,0.07694352366371786,0.7232890827560663,0.7075919097773453,0.015697172978720975,-0.015697172978720975,-0.015697172978720975,0.06883290557959115,0.08466158834909046,0.015828682769499308
D13_D14_RANKING_CLIP,dkt,GPR-DP_lam0p01,44,10.0,9.998421981693081,dkt_bs1024_len100_d64_ep8_lr0p001_C1p0_split2026__D13_D14_RANKING_CLIP__GPR-DP_lam0p01__eps10p0__seed44,imd_low30_vs_rest,21330,15049,6281,0.7158552009392593,0.07201350232761962,0.7233628609893101,0.7055316570219012,0.017831203967408893,-0.017831203967408893,-0.017831203967408893,0.06664888535601537,0.08486688885932993,0.018218003503314553
D13_D14_RANKING_CLIP,dkt,GPR-DP_lam0p01,44,10.0,9.998421981693081,dkt_bs1024_len100_d64_ep8_lr0p001_C1p0_split2026__D13_D14_RANKING_CLIP__GPR-DP_lam0p01__eps10p0__seed44,imd_low30_vs_high70,12258,5977,6281,0.7116517276417634,0.0768988070508902,0.7267217533158379,0.7055316570219012,0.021190096293936644,-0.021190096293936644,-0.021190096293936644,0.06852545556372108,0.08486688885932993,0.016341433295608845
D13_D14_RANKING_CLIP,dkt,GPR-DP_lam0p05,42,10.0,9.998421981693081,dkt_bs1024_len100_d64_ep8_lr0p001_C1p0_split2026__D13_D14_RANKING_CLIP__GPR-DP_lam0p05__eps10p0__seed42,imd_low30_vs_rest,21330,15049,6281,0.714102916612409,0.0714866395749014,0.7184675352444909,0.7103738128972419,0.008093722347249033,-0.008093722347249033,-0.008093722347249033,0.0660203766553169,0.08458356533144128,0.018563188676124373
D13_D14_RANKING_CLIP,dkt,GPR-DP_lam0p05,42,10.0,9.998421981693081,dkt_bs1024_len100_d64_ep8_lr0p001_C1p0_split2026__D13_D14_RANKING_CLIP__GPR-DP_lam0p05__eps10p0__seed42,imd_low30_vs_high70,12258,5977,6281,0.7140016041598575,0.07617530129996715,0.7265137007352768,0.7103738128972419,0.016139887838034883,-0.016139887838034883,-0.016139887838034883,0.06733937920164204,0.08458356533144128,0.017244186129799235
D13_D14_RANKING_CLIP,dkt,GPR-DP_lam0p05,43,10.0,9.998421981693081,dkt_bs1024_len100_d64_ep8_lr0p001_C1p0_split2026__D13_D14_RANKING_CLIP__GPR-DP_lam0p05__eps10p0__seed43,imd_low30_vs_rest,21330,15049,6281,0.7111747724924281,0.0726957349548237,0.7157366203168535,0.7038677216162237,0.011868898700629793,-0.011868898700629793,-0.011868898700629793,0.06756848044025467,0.08498041146967002,0.01741193102941535
D13_D14_RANKING_CLIP,dkt,GPR-DP_lam0p05,43,10.0,9.998421981693081,dkt_bs1024_len100_d64_ep8_lr0p001_C1p0_split2026__D13_D14_RANKING_CLIP__GPR-DP_lam0p05__eps10p0__seed43,imd_low30_vs_high70,12258,5977,6281,0.7091674814235027,0.07725258025235805,0.7193122443672127,0.7038677216162237,0.015444522750989065,-0.015444522750989065,-0.015444522750989065,0.06913169889449683,0.08498041146967002,0.015848712575173188
D13_D14_RANKING_CLIP,dkt,GPR-DP_lam0p05,44,10.0,9.998421981693081,dkt_bs1024_len100_d64_ep8_lr0p001_C1p0_split2026__D13_D14_RANKING_CLIP__GPR-DP_lam0p05__eps10p0__seed44,imd_low30_vs_rest,21330,15049,6281,0.7125767434049971,0.0722589488450977,0.7200150867407664,0.702214881958314,0.017800204782452367,-0.017800204782452367,-0.017800204782452367,0.0668843893824046,0.08513615714856351,0.018251767766158916
D13_D14_RANKING_CLIP,dkt,GPR-DP_lam0p05,44,10.0,9.998421981693081,dkt_bs1024_len100_d64_ep8_lr0p001_C1p0_split2026__D13_D14_RANKING_CLIP__GPR-DP_lam0p05__eps10p0__seed44,imd_low30_vs_high70,12258,5977,6281,0.7085313875949661,0.07715542429874146,0.7237717805045275,0.702214881958314,0.021556898546213454,-0.021556898546213454,-0.021556898546213454,0.06876877831752473,0.08513615714856351,0.01636737883103878
D13_D14_RANKING_CLIP,dkt,WARM-GPR_lam0p02_w3,42,10.0,9.998421981693081,dkt_bs1024_len100_d64_ep8_lr0p001_C1p0_split2026__D13_D14_RANKING_CLIP__WARM-GPR_lam0p02_w3__eps10p0__seed42,imd_low30_vs_rest,21330,15049,6281,0.7173827793818277,0.07130952877672148,0.7216317607544981,0.7139780816305628,0.007653679123935331,-0.007653679123935331,-0.007653679123935331,0.0658545972932676,0.08437930491021886,0.018524707616951255
D13_D14_RANKING_CLIP,dkt,WARM-GPR_lam0p02_w3,42,10.0,9.998421981693081,dkt_bs1024_len100_d64_ep8_lr0p001_C1p0_split2026__D13_D14_RANKING_CLIP__WARM-GPR_lam0p02_w3__eps10p0__seed42,imd_low30_vs_high70,12258,5977,6281,0.7174127405981144,0.07598597215409815,0.7298076695746745,0.7139780816305628,0.01582958794411171,-0.01582958794411171,-0.01582958794411171,0.0671657407602226,0.08437930491021886,0.017213564149996266
D13_D14_RANKING_CLIP,dkt,WARM-GPR_lam0p02_w3,43,10.0,9.998421981693081,dkt_bs1024_len100_d64_ep8_lr0p001_C1p0_split2026__D13_D14_RANKING_CLIP__WARM-GPR_lam0p02_w3__eps10p0__seed43,imd_low30_vs_rest,21330,15049,6281,0.7132566430149977,0.0725047683141726,0.717926832184723,0.7057751944600923,0.012151637724630682,-0.012151637724630682,-0.012151637724630682,0.06738920025795807,0.08476144458832838,0.01737224433037031
D13_D14_RANKING_CLIP,dkt,WARM-GPR_lam0p02_w3,43,10.0,9.998421981693081,dkt_bs1024_len100_d64_ep8_lr0p001_C1p0_split2026__D13_D14_RANKING_CLIP__WARM-GPR_lam0p02_w3__eps10p0__seed43,imd_low30_vs_high70,12258,5977,6281,0.7112333483166378,0.07704932369620848,0.7216703706330629,0.7057751944600923,0.01589517617297065,-0.01589517617297065,-0.01589517617297065,0.06894495171638498,0.08476144458832838,0.015816492871943394
D13_D14_RANKING_CLIP,dkt,WARM-GPR_lam0p02_w3,44,10.0,9.998421981693081,dkt_bs1024_len100_d64_ep8_lr0p001_C1p0_split2026__D13_D14_RANKING_CLIP__WARM-GPR_lam0p02_w3__eps10p0__seed44,imd_low30_vs_rest,21330,15049,6281,0.7143634706310535,0.07199704573012855,0.7218356753781501,0.704050943707573,0.017784731670577036,-0.017784731670577036,-0.017784731670577036,0.06660526344991256,0.08491551914757332,0.01831025569766076
D13_D14_RANKING_CLIP,dkt,WARM-GPR_lam0p02_w3,44,10.0,9.998421981693081,dkt_bs1024_len100_d64_ep8_lr0p001_C1p0_split2026__D13_D14_RANKING_CLIP__WARM-GPR_lam0p02_w3__eps10p0__seed44,imd_low30_vs_high70,12258,5977,6281,0.7099970808627504,0.07690694141041908,0.7248321393952291,0.704050943707573,0.020781195687656018,-0.020781195687656018,-0.020781195687656018,0.06849103430533862,0.08491551914757332,0.0164244848422347
