stage,model_type,method,seed,target_epsilon,actual_epsilon,run_id,attribute,n_tokens,n_tokens_group0,n_tokens_group1,test_auc,test_brier,group0_auc,group1_auc,auc_gap,signed_disparity,group1_minus_group0_auc,group0_brier,group1_brier,brier_gap
D15_LIRE_EPS10,dkt,DP-C1p0,44,10.0,9.998421981693081,dkt_bs1024_len100_d64_ep8_lr0p001_C1p0_split2026__D15_LIRE_EPS10__DP-C1p0__eps10p0__seed44,imd_low30_vs_rest,21330,15049,6281,0.7174881866564491,0.0719222758594711,0.7250581211029065,0.7070994292802558,0.01795869182265064,-0.01795869182265064,-0.01795869182265064,0.06656673937383711,0.08475390594581182,0.01818716657197471
D15_LIRE_EPS10,dkt,DP-C1p0,44,10.0,9.998421981693081,dkt_bs1024_len100_d64_ep8_lr0p001_C1p0_split2026__D15_LIRE_EPS10__DP-C1p0__eps10p0__seed44,imd_low30_vs_high70,12258,5977,6281,0.7128309697039571,0.07680466556631688,0.7274727916085459,0.7070994292802558,0.020373362328290123,-0.020373362328290123,-0.020373362328290123,0.06845111381399835,0.08475390594581182,0.016302792131813473
D15_LIRE_EPS10,dkt,LIRE-DP_a0p5,42,10.0,9.998421981693081,dkt_bs1024_len100_d64_ep8_lr0p001_C1p0_split2026__D15_LIRE_EPS10__LIRE-DP_a0p5__eps10p0__seed42,imd_low30_vs_rest,21330,15049,6281,0.7145008470054908,0.07112816446819518,0.7267607666473686,0.7186200872865491,0.008140679360819414,-0.008140679360819414,-0.008140679360819414,0.0657907767368679,0.08391631093671047,0.018125534199842572
D15_LIRE_EPS10,dkt,LIRE-DP_a0p5,42,10.0,9.998421981693081,dkt_bs1024_len100_d64_ep8_lr0p001_C1p0_split2026__D15_LIRE_EPS10__LIRE-DP_a0p5__eps10p0__seed42,imd_low30_vs_high70,12258,5977,6281,0.7131072407597967,0.07576304826698652,0.7346387844685597,0.7186200872865491,0.016018697182010544,-0.016018697182010544,-0.016018697182010544,0.06719509731692191,0.08391631093671047,0.016721213619788552
D15_LIRE_EPS10,dkt,LIRE-DP_a0p5,43,10.0,9.998421981693081,dkt_bs1024_len100_d64_ep8_lr0p001_C1p0_split2026__D15_LIRE_EPS10__LIRE-DP_a0p5__eps10p0__seed43,imd_low30_vs_rest,21330,15049,6281,0.7100020305648015,0.07248175940398893,0.7201392003451905,0.7103412369198203,0.009797963425370204,-0.009797963425370204,-0.009797963425370204,0.06748657573359565,0.08444999997965336,0.016963424246057707
D15_LIRE_EPS10,dkt,LIRE-DP_a0p5,43,10.0,9.998421981693081,dkt_bs1024_len100_d64_ep8_lr0p001_C1p0_split2026__D15_LIRE_EPS10__LIRE-DP_a0p5__eps10p0__seed43,imd_low30_vs_high70,12258,5977,6281,0.7062013334009802,0.07692962768330908,0.7201828734898456,0.7103412369198203,0.009841636570025236,-0.009841636570025236,-0.009841636570025236,0.06902675694659527,0.08444999997965336,0.015423243033058087
D15_LIRE_EPS10,dkt,LIRE-DP_a0p5,44,10.0,9.998421981693081,dkt_bs1024_len100_d64_ep8_lr0p001_C1p0_split2026__D15_LIRE_EPS10__LIRE-DP_a0p5__eps10p0__seed44,imd_low30_vs_rest,21330,15049,6281,0.7108369890916277,0.07185531095513456,0.7246670129826284,0.707137126372032,0.0175298866105964,-0.0175298866105964,-0.0175298866105964,0.06659967104062409,0.08444759324672318,0.0178479222060991
D15_LIRE_EPS10,dkt,LIRE-DP_a0p5,44,10.0,9.998421981693081,dkt_bs1024_len100_d64_ep8_lr0p001_C1p0_split2026__D15_LIRE_EPS10__LIRE-DP_a0p5__eps10p0__seed44,imd_low30_vs_high70,12258,5977,6281,0.7053899837423836,0.07660986986277842,0.7269969895422056,0.707137126372032,0.01985986317017363,-0.01985986317017363,-0.01985986317017363,0.06837350704287593,0.08444759324672318,0.01607408620384726
D15_LIRE_EPS10,dkt,LIRE-DP_a1p0,42,10.0,9.998421981693081,dkt_bs1024_len100_d64_ep8_lr0p001_C1p0_split2026__D15_LIRE_EPS10__LIRE-DP_a1p0__eps10p0__seed42,imd_low30_vs_rest,21330,15049,6281,0.6925281948723907,0.07153299987778862,0.7244313505977211,0.7196794466920445,0.004751903905676591,-0.004751903905676591,-0.004751903905676591,0.06606961879515791,0.08462302087962106,0.018553402084463155
D15_LIRE_EPS10,dkt,LIRE-DP_a1p0,42,10.0,9.998421981693081,dkt_bs1024_len100_d64_ep8_lr0p001_C1p0_split2026__D15_LIRE_EPS10__LIRE-DP_a1p0__eps10p0__seed42,imd_low30_vs_high70,12258,5977,6281,0.6899208737514937,0.07625949263468462,0.7340477260010561,0.7196794466920445,0.014368279309011522,-0.014368279309011522,-0.014368279309011522,0.06747058165820045,0.08462302087962106,0.01715243922142061
D15_LIRE_EPS10,dkt,LIRE-DP_a1p0,43,10.0,9.998421981693081,dkt_bs1024_len100_d64_ep8_lr0p001_C1p0_split2026__D15_LIRE_EPS10__LIRE-DP_a1p0__eps10p0__seed43,imd_low30_vs_rest,21330,15049,6281,0.6944193193602994,0.07268834634596179,0.7195194635836872,0.7212578879386377,0.0017384243549504186,0.0017384243549504186,0.0017384243549504186,0.06780676309279968,0.08438440531377528,0.016577642220975602
D15_LIRE_EPS10,dkt,LIRE-DP_a1p0,43,10.0,9.998421981693081,dkt_bs1024_len100_d64_ep8_lr0p001_C1p0_split2026__D15_LIRE_EPS10__LIRE-DP_a1p0__eps10p0__seed43,imd_low30_vs_high70,12258,5977,6281,0.6913256930343856,0.07703992139316543,0.719693871117731,0.7212578879386377,0.0015640168209066774,0.0015640168209066774,0.0015640168209066774,0.06932188500277718,0.08438440531377528,0.015062520310998098
D15_LIRE_EPS10,dkt,LIRE-DP_a1p0,44,10.0,9.998421981693081,dkt_bs1024_len100_d64_ep8_lr0p001_C1p0_split2026__D15_LIRE_EPS10__LIRE-DP_a1p0__eps10p0__seed44,imd_low30_vs_rest,21330,15049,6281,0.6889870608288826,0.07227349940060099,0.72160186734385,0.7095840232612395,0.01201784408261053,-0.01201784408261053,-0.01201784408261053,0.06699187318293866,0.08492804373265007,0.017936170549711417
D15_LIRE_EPS10,dkt,LIRE-DP_a1p0,44,10.0,9.998421981693081,dkt_bs1024_len100_d64_ep8_lr0p001_C1p0_split2026__D15_LIRE_EPS10__LIRE-DP_a1p0__eps10p0__seed44,imd_low30_vs_high70,12258,5977,6281,0.6823903769610135,0.07702816104280986,0.7244723818080084,0.7095840232612395,0.014888358546768954,-0.014888358546768954,-0.014888358546768954,0.06872647739300457,0.08492804373265007,0.016201566339645507
D15_LIRE_EPS10,dkt,LIRE-WGPR_a0p5_lam0p02_w3,42,10.0,9.998421981693081,dkt_bs1024_len100_d64_ep8_lr0p001_C1p0_split2026__D15_LIRE_EPS10__LIRE-WGPR_a0p5_lam0p02_w3__eps10p0__seed42,imd_low30_vs_rest,21330,15049,6281,0.7099197803945339,0.07125696054776129,0.7218903147779339,0.7139378239816094,0.00795249079632443,-0.00795249079632443,-0.00795249079632443,0.06583526957838044,0.084247093870196,0.01841182429181555
D15_LIRE_EPS10,dkt,LIRE-WGPR_a0p5_lam0p02_w3,42,10.0,9.998421981693081,dkt_bs1024_len100_d64_ep8_lr0p001_C1p0_split2026__D15_LIRE_EPS10__LIRE-WGPR_a0p5_lam0p02_w3__eps10p0__seed42,imd_low30_vs_high70,12258,5977,6281,0.7087985130691189,0.07595501105448574,0.7305644214325681,0.7139378239816094,0.016626597450958625,-0.016626597450958625,-0.016626597450958625,0.06724117933866242,0.084247093870196,0.017005914531533578
D15_LIRE_EPS10,dkt,LIRE-WGPR_a0p5_lam0p02_w3,43,10.0,9.998421981693081,dkt_bs1024_len100_d64_ep8_lr0p001_C1p0_split2026__D15_LIRE_EPS10__LIRE-WGPR_a0p5_lam0p02_w3__eps10p0__seed43,imd_low30_vs_rest,21330,15049,6281,0.7062964400943568,0.07260344232093484,0.7160675579570888,0.7074057003692893,0.00866185758779947,-0.00866185758779947,-0.00866185758779947,0.06757053841666828,0.08466205891945533,0.017091520502787047
D15_LIRE_EPS10,dkt,LIRE-WGPR_a0p5_lam0p02_w3,43,10.0,9.998421981693081,dkt_bs1024_len100_d64_ep8_lr0p001_C1p0_split2026__D15_LIRE_EPS10__LIRE-WGPR_a0p5_lam0p02_w3__eps10p0__seed43,imd_low30_vs_high70,12258,5977,6281,0.7030504529049306,0.07708014004097884,0.716982685927292,0.7074057003692893,0.009576985558002682,-0.009576985558002682,-0.009576985558002682,0.06911259236225861,0.08466205891945533,0.015549466557196717
D15_LIRE_EPS10,dkt,LIRE-WGPR_a0p5_lam0p02_w3,44,10.0,9.998421981693081,dkt_bs1024_len100_d64_ep8_lr0p001_C1p0_split2026__D15_LIRE_EPS10__LIRE-WGPR_a0p5_lam0p02_w3__eps10p0__seed44,imd_low30_vs_rest,21330,15049,6281,0.7071332576301927,0.07193181768499742,0.7208335587328468,0.7037549148472486,0.01707864388559821,-0.01707864388559821,-0.01707864388559821,0.06660927947447828,0.08468438535417469,0.018075105879696407
D15_LIRE_EPS10,dkt,LIRE-WGPR_a0p5_lam0p02_w3,44,10.0,9.998421981693081,dkt_bs1024_len100_d64_ep8_lr0p001_C1p0_split2026__D15_LIRE_EPS10__LIRE-WGPR_a0p5_lam0p02_w3__eps10p0__seed44,imd_low30_vs_high70,12258,5977,6281,0.7019204562825885,0.07673851233468271,0.7236657840193552,0.7037549148472486,0.019910869172106604,-0.019910869172106604,-0.019910869172106604,0.06838849921180684,0.08468438535417469,0.01629588614236785
D15_LIRE_EPS10,dkt,WARM-GPR_lam0p02_w3,42,10.0,9.998421981693081,dkt_bs1024_len100_d64_ep8_lr0p001_C1p0_split2026__D15_LIRE_EPS10__WARM-GPR_lam0p02_w3__eps10p0__seed42,imd_low30_vs_rest,21330,15049,6281,0.717379690792056,0.07130952880512008,0.7216257820723686,0.7139802154282106,0.007645566644158053,-0.007645566644158053,-0.007645566644158053,0.06585459729547656,0.08437930500136678,0.018524707705890223
D15_LIRE_EPS10,dkt,WARM-GPR_lam0p02_w3,42,10.0,9.998421981693081,dkt_bs1024_len100_d64_ep8_lr0p001_C1p0_split2026__D15_LIRE_EPS10__WARM-GPR_lam0p02_w3__eps10p0__seed42,imd_low30_vs_high70,12258,5977,6281,0.7174137337834559,0.07598597230801535,0.7298062904382502,0.7139802154282106,0.01582607501003963,-0.01582607501003963,-0.01582607501003963,0.06716574098010164,0.08437930500136678,0.017213564021265143
D15_LIRE_EPS10,dkt,WARM-GPR_lam0p02_w3,43,10.0,9.998421981693081,dkt_bs1024_len100_d64_ep8_lr0p001_C1p0_split2026__D15_LIRE_EPS10__WARM-GPR_lam0p02_w3__eps10p0__seed43,imd_low30_vs_rest,21330,15049,6281,0.7132566430149977,0.0725047683141726,0.717926832184723,0.7057751944600923,0.012151637724630682,-0.012151637724630682,-0.012151637724630682,0.06738920025795807,0.08476144458832838,0.01737224433037031
D15_LIRE_EPS10,dkt,WARM-GPR_lam0p02_w3,43,10.0,9.998421981693081,dkt_bs1024_len100_d64_ep8_lr0p001_C1p0_split2026__D15_LIRE_EPS10__WARM-GPR_lam0p02_w3__eps10p0__seed43,imd_low30_vs_high70,12258,5977,6281,0.7112333483166378,0.07704932369620848,0.7216703706330629,0.7057751944600923,0.01589517617297065,-0.01589517617297065,-0.01589517617297065,0.06894495171638498,0.08476144458832838,0.015816492871943394
D15_LIRE_EPS10,dkt,WARM-GPR_lam0p02_w3,44,10.0,9.998421981693081,dkt_bs1024_len100_d64_ep8_lr0p001_C1p0_split2026__D15_LIRE_EPS10__WARM-GPR_lam0p02_w3__eps10p0__seed44,imd_low30_vs_rest,21330,15049,6281,0.7143651686235348,0.07199704592101185,0.7218322224494336,0.7040634619871061,0.01776876046232745,-0.01776876046232745,-0.01776876046232745,0.06660526380017698,0.08491551895658643,0.018310255156409452
D15_LIRE_EPS10,dkt,WARM-GPR_lam0p02_w3,44,10.0,9.998421981693081,dkt_bs1024_len100_d64_ep8_lr0p001_C1p0_split2026__D15_LIRE_EPS10__WARM-GPR_lam0p02_w3__eps10p0__seed44,imd_low30_vs_high70,12258,5977,6281,0.710003577950193,0.07690694134361727,0.7248323364147182,0.7040634619871061,0.020768874427612105,-0.020768874427612105,-0.020768874427612105,0.06849103436903815,0.08491551895658643,0.016424484587548277
